"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","name_parts","name_parts_clean","new_simple_name","genus","specificEpithet","infraspecies","comparison_IUCN","comparison_name"
"542ef0d2-18cf-413e-996b-1c4c83020fa8","species","t0076094","Baccha (Allobaccha) sapphirina","Animalia","Insecta","native","","","","","","","species","Baccha sapphirina","","native","","","","c(""Baccha"", ""sapphirina"")","c(""Baccha"", ""sapphirina"")","Baccha sapphirina","Baccha","sapphirina",NA,TRUE,FALSE
"489b0309-d4e4-4a7b-a2b2-65e9a3f0eabd","species","t0076091","Baccha (Baccha) maculata","Animalia","Insecta","native","","","","","","","species","Baccha maculata","","native","","","","c(""Baccha"", ""maculata"")","c(""Baccha"", ""maculata"")","Baccha maculata","Baccha","maculata",NA,TRUE,FALSE
"18d157a0-76dc-45a6-857c-0bea962a9c00","species","t0062931","Epistrophe (Epistrophella) horishana","Animalia","Insecta","native","","","","","","","species","Epistrophe horishana","","native","","","","c(""Epistrophe"", ""horishana"")","c(""Epistrophe"", ""horishana"")","Epistrophe horishana","Epistrophe","horishana",NA,TRUE,FALSE
"1100276f-e244-4f73-98ea-47868e66dc8e","species","t0063107","Eristalinus (Eristalodes) paria","Animalia","Insecta","native","","","","","","","species","Eristalinus paria","","native","","","","c(""Eristalinus"", ""paria"")","c(""Eristalinus"", ""paria"")","Eristalinus paria","Eristalinus","paria",NA,TRUE,FALSE
"c391e113-1405-4df5-be55-4a27876ee675","species","t0063110","Eristalis (Eoseristalis) cerealis","Animalia","Insecta","native","","","","","","","species","Eristalis cerealis","","native","","","","c(""Eristalis"", ""cerealis"")","c(""Eristalis"", ""cerealis"")","Eristalis cerealis","Eristalis","cerealis",NA,TRUE,FALSE
"e3dd2dfd-e29d-4740-a4e5-867a850d550d","species","t0063114","Eristalis (Eristalis) tenaz","Animalia","Insecta","native","","","","","","","species","Eristalis tenaz","","native","","","","c(""Eristalis"", ""tenaz"")","c(""Eristalis"", ""tenaz"")","Eristalis tenaz","Eristalis","tenaz",NA,TRUE,FALSE
"d168232d-aab7-44e7-85ff-f03af07cee1d","species","t0069155","Metasyrphus (Metasyrphus) confrater","Animalia","Insecta","native","","","","","","","species","Metasyrphus confrater","","native","","","","c(""Metasyrphus"", ""confrater"")","c(""Metasyrphus"", ""confrater"")","Metasyrphus confrater","Metasyrphus","confrater",NA,TRUE,FALSE
"3f46d18a-4e19-475c-beca-8d74893f4f89","species","t0069156","Metasyrphus (Metasyrphus) corollae","Animalia","Insecta","native","","","","","","","species","Metasyrphus corollae","","native","","","","c(""Metasyrphus"", ""corollae"")","c(""Metasyrphus"", ""corollae"")","Metasyrphus corollae","Metasyrphus","corollae",NA,TRUE,FALSE
"d7b5728a-1752-440c-b859-97f891ba7b7c","species","t0069265","Microdon (Microdon) auricinctus","Animalia","Insecta","native","","","","","","","species","Microdon auricinctus","","native","","","","c(""Microdon"", ""auricinctus"")","c(""Microdon"", ""auricinctus"")","Microdon auricinctus","Microdon","auricinctus",NA,TRUE,FALSE
"d710caea-d422-4414-9d23-6f63c30f85df","species","t0069266","Microdon (Microdon) bicolor","Animalia","Insecta","native","","","","","","","species","Microdon bicolor","","native","","","","c(""Microdon"", ""bicolor"")","c(""Microdon"", ""bicolor"")","Microdon bicolor","Microdon","bicolor",NA,TRUE,FALSE
"48eeb59e-f2f7-4753-9c7b-a0c402f6ab47","species","t0069267","Microdon (Microdon) formosanus","Animalia","Insecta","native","","","","","","","species","Microdon formosanus","","native","","","","c(""Microdon"", ""formosanus"")","c(""Microdon"", ""formosanus"")","Microdon formosanus","Microdon","formosanus",NA,TRUE,FALSE
"b53cc81b-05b9-4e69-8c8d-6a280e1752fd","species","t0069269","Microdon (Microdon) stilboides","Animalia","Insecta","native","","","","","","","species","Microdon stilboides","","native","","","","c(""Microdon"", ""stilboides"")","c(""Microdon"", ""stilboides"")","Microdon stilboides","Microdon","stilboides",NA,TRUE,FALSE
"daee460a-1115-4f21-af8c-861a2ad7ec94","species","t0069268","Microdon (Microdon) ruficaudus","Animalia","Insecta","native","","","","","","","species","Microdon ruficaudus","","native","","","","c(""Microdon"", ""ruficaudus"")","c(""Microdon"", ""ruficaudus"")","Microdon ruficaudus","Microdon","ruficaudus",NA,TRUE,FALSE
"9bcf75ed-f6b3-41fb-ae8f-fabd48f18e5e","species","t0083139","Paragus (Pandasyophthalmus) hokusankoensis","Animalia","Insecta","native","","","","","","","species","Paragus hokusankoensis","","native","","","","c(""Paragus"", ""hokusankoensis"")","c(""Paragus"", ""hokusankoensis"")","Paragus hokusankoensis","Paragus","hokusankoensis",NA,TRUE,FALSE
"32adb0f5-bbc7-4002-8272-5735ce75cd65","species","t0083140","Paragus (Pandasyophthalmus) tibialis","Animalia","Insecta","native","","","","","","","species","Paragus tibialis","","native","","","","c(""Paragus"", ""tibialis"")","c(""Paragus"", ""tibialis"")","Paragus tibialis","Paragus","tibialis",NA,TRUE,FALSE
"374e4b19-3cda-40ca-9456-fceab763f60f","species","t0083138","Paragus (Pargus) crenulatus","Animalia","Insecta","native","","","","","","","species","Paragus crenulatus","","native","","","","c(""Paragus"", ""crenulatus"")","c(""Paragus"", ""crenulatus"")","Paragus crenulatus","Paragus","crenulatus",NA,TRUE,FALSE
"88f5e600-b276-416c-b696-16e40c2b4922","species","t0084364","Phytomia (Phytomia) errans","Animalia","Insecta","native","","","","","","","species","Phytomia errans","","native","","","","c(""Phytomia"", ""errans"")","c(""Phytomia"", ""errans"")","Phytomia errans","Phytomia","errans",NA,TRUE,FALSE
"1ac22d7e-f5b6-43de-936d-52bc2e98c1b6","species","t0084365","Phytomia (Phytomia) zonata","Animalia","Insecta","native","","","","","","","species","Phytomia zonata","","native","","","","c(""Phytomia"", ""zonata"")","c(""Phytomia"", ""zonata"")","Phytomia zonata","Phytomia","zonata",NA,TRUE,FALSE
"6d246d96-0d39-4dd7-b465-1939c56361a1","species","t0035993","Platycherius formosanus","Animalia","Insecta","native","","","","","","","species","Platycheirus formosanus","","native","","","","c(""Platycheirus"", ""formosanus"")","c(""Platycheirus"", ""formosanus"")","Platycheirus formosanus","Platycheirus","formosanus",NA,TRUE,FALSE
"24cade4f-7af0-4bc1-ba9b-20cc135220d3","species","t0070894","Allometopon (Calometopon) atromaculata","Animalia","Insecta","native","","","","","","","species","Allometopon atromaculata","","native","","","","c(""Allometopon"", ""atromaculata"")","c(""Allometopon"", ""atromaculata"")","Allometopon atromaculata","Allometopon","atromaculata",NA,TRUE,FALSE
"7504e1fc-695d-4305-9129-b6aa68ec1668","species","t0078798","Clusiodes (Microclusiaria) fromosana","Animalia","Insecta","native","","","","","","","species","Clusiodes fromosana","","native","","","","c(""Clusiodes"", ""fromosana"")","c(""Clusiodes"", ""fromosana"")","Clusiodes fromosana","Clusiodes","fromosana",NA,TRUE,FALSE
"80ced2d2-10c1-4ca2-8d2e-9f09e0d29a21","species","t0065415","Hendelia (Prohendelia) freyi","Animalia","Insecta","native","","","","","","","species","Hendelia freyi","","native","","","","c(""Hendelia"", ""freyi"")","c(""Hendelia"", ""freyi"")","Hendelia freyi","Hendelia","freyi",NA,TRUE,FALSE
"52558e88-edb5-47bf-b4a8-5439ab7d1c8a","species","t0061801","Discocerina (Discocerina) mera","Animalia","Insecta","native","","","","","","","species","Discocerina mera","","native","","","","c(""Discocerina"", ""mera"")","c(""Discocerina"", ""mera"")","Discocerina mera","Discocerina","mera",NA,TRUE,FALSE
"85e17901-1048-46d2-8b36-871d212c2869","species","t0062159","Dryxo (Cyphops) fasciata","Animalia","Insecta","native","","","","","","","species","Dryxo fasciata","","native","","","","c(""Dryxo"", ""fasciata"")","c(""Dryxo"", ""fasciata"")","Dryxo fasciata","Dryxo","fasciata",NA,TRUE,FALSE
"367b575c-d978-4b0f-b45b-3bb9acf1e637","species","t0081810","Notiphila (Ahrolima) puncta","Animalia","Insecta","native","","","","","","","species","Notiphila puncta","","native","","","","c(""Notiphila"", ""puncta"")","c(""Notiphila"", ""puncta"")","Notiphila puncta","Notiphila","puncta",NA,TRUE,FALSE
"c32e6f54-2876-4887-83fe-6180cfb4f136","species","t0081807","Notiphila (Notiphila) dorsopunctata","Animalia","Insecta","native","","","","","","","species","Notiphila dorsopunctata","","native","","","","c(""Notiphila"", ""dorsopunctata"")","c(""Notiphila"", ""dorsopunctata"")","Notiphila dorsopunctata","Notiphila","dorsopunctata",NA,TRUE,FALSE
"cb77d8e9-c2e3-4cc7-a7cc-e16a25c58786","species","t0081808","Notiphila (Notiphila) latigenis","Animalia","Insecta","native","","","","","","","species","Notiphila latigenis","","native","","","","c(""Notiphila"", ""latigenis"")","c(""Notiphila"", ""latigenis"")","Notiphila latigenis","Notiphila","latigenis",NA,TRUE,FALSE
"e877c074-f329-42dd-bbc0-a8ecee9f1143","species","t0081809","Notiphila (Notiphila) phaea","Animalia","Insecta","native","","","","","","","species","Notiphila phaea","","native","","","","c(""Notiphila"", ""phaea"")","c(""Notiphila"", ""phaea"")","Notiphila phaea","Notiphila","phaea",NA,TRUE,FALSE
"00e90ba7-b3cc-40cb-b3e4-5c34c42fde35","species","t0081811","Notiphila (Notiphila) similis","Animalia","Insecta","native","","","","","","","species","Notiphila similis","","native","","","","c(""Notiphila"", ""similis"")","c(""Notiphila"", ""similis"")","Notiphila similis","Notiphila","similis",NA,TRUE,FALSE
"425bab00-e1f6-4280-a32c-ea630b82b560","species","t0077796","Ceratopogon (Isohelea) flaviventris","Animalia","Insecta","native","","","","","","","species","Ceratopogon flaviventris","","native","","","","c(""Ceratopogon"", ""flaviventris"")","c(""Ceratopogon"", ""flaviventris"")","Ceratopogon flaviventris","Ceratopogon","flaviventris",NA,TRUE,FALSE
"2a9497c5-2728-450d-a91b-7f9de75054b4","species","t0079809","Culicoides (Avaritia) actoni","Animalia","Insecta","native","","","","","","","species","Culicoides actoni","","native","","","","c(""Culicoides"", ""actoni"")","c(""Culicoides"", ""actoni"")","Culicoides actoni","Culicoides","actoni",NA,TRUE,FALSE
"ef21fd64-e813-4e93-8edc-9928fdd77af5","species","t0079810","Culicoides (Avaritia) albofascia","Animalia","Insecta","native","","","","","","","species","Culicoides albofascia","","native","","","","c(""Culicoides"", ""albofascia"")","c(""Culicoides"", ""albofascia"")","Culicoides albofascia","Culicoides","albofascia",NA,TRUE,FALSE
"835e3e86-4e75-4cb8-bf24-a02d4a0fb6c6","species","t0079814","Culicoides (Avaritia) brevipalpis","Animalia","Insecta","native","","","","","","","species","Culicoides brevipalpis","","native","","","","c(""Culicoides"", ""brevipalpis"")","c(""Culicoides"", ""brevipalpis"")","Culicoides brevipalpis","Culicoides","brevipalpis",NA,TRUE,FALSE
"180ab3f9-d503-4e68-84ba-022a1c9c3b43","species","t0079815","Culicoides (Avaritia) brevitarsis","Animalia","Insecta","native","","","","","","","species","Culicoides brevitarsis","","native","","","","c(""Culicoides"", ""brevitarsis"")","c(""Culicoides"", ""brevitarsis"")","Culicoides brevitarsis","Culicoides","brevitarsis",NA,TRUE,FALSE
"88279c09-f42e-4ac7-831b-b22cc07715b5","species","t0079821","Culicoides (Avaritia) dentiformis","Animalia","Insecta","native","","","","","","","species","Culicoides dentiformis","","native","","","","c(""Culicoides"", ""dentiformis"")","c(""Culicoides"", ""dentiformis"")","Culicoides dentiformis","Culicoides","dentiformis",NA,TRUE,FALSE
"ef27077c-5f50-471c-a89c-fb762a7051f6","species","t0079831","Culicoides (Avaritia) hui","Animalia","Insecta","native","","","","","","","species","Culicoides hui","","native","","","","c(""Culicoides"", ""hui"")","c(""Culicoides"", ""hui"")","Culicoides hui","Culicoides","hui",NA,TRUE,FALSE
"55c77da6-52ab-441f-9e16-4999b5779451","species","t0079835","Culicoides (Avaritia) jacobsoni","Animalia","Insecta","native","","","","","","","species","Culicoides jacobsoni","","native","","","","c(""Culicoides"", ""jacobsoni"")","c(""Culicoides"", ""jacobsoni"")","Culicoides jacobsoni","Culicoides","jacobsoni",NA,TRUE,FALSE
"59fc0e9a-f5c9-4a8b-8635-f6e7c7276205","species","t0079844","Culicoides (Avaritia) maculatus","Animalia","Insecta","native","","","","","","","species","Culicoides maculatus","","native","","","","c(""Culicoides"", ""maculatus"")","c(""Culicoides"", ""maculatus"")","Culicoides maculatus","Culicoides","maculatus",NA,TRUE,FALSE
"9fdbd629-03c0-43f9-90a0-d073342772b5","species","t0079852","Culicoides (Avaritia) orientalis","Animalia","Insecta","native","","","","","","","species","Culicoides orientalis","","native","","","","c(""Culicoides"", ""orientalis"")","c(""Culicoides"", ""orientalis"")","Culicoides orientalis","Culicoides","orientalis",NA,TRUE,FALSE
"4593a679-7f01-4221-b3c9-6bd735a76123","species","t0079861","Culicoides (Avaritia) suzukii","Animalia","Insecta","native","","","","","","","species","Culicoides suzukii","","native","","","","c(""Culicoides"", ""suzukii"")","c(""Culicoides"", ""suzukii"")","Culicoides suzukii","Culicoides","suzukii",NA,TRUE,FALSE
"5f6db3f2-3022-43b4-abe8-2e72445830f6","species","t0079865","Culicoides (Avaritia) trimaculatus","Animalia","Insecta","native","","","","","","","species","Culicoides trimaculatus","","native","","","","c(""Culicoides"", ""trimaculatus"")","c(""Culicoides"", ""trimaculatus"")","Culicoides trimaculatus","Culicoides","trimaculatus",NA,TRUE,FALSE
"408db07a-afda-4e1c-978e-7220093d884c","species","t0079866","Culicoides (Avaritia) wadai","Animalia","Insecta","native","","","","","","","species","Culicoides wadai","","native","","","","c(""Culicoides"", ""wadai"")","c(""Culicoides"", ""wadai"")","Culicoides wadai","Culicoides","wadai",NA,TRUE,FALSE
"4150a3f5-6e09-4b45-a46a-1704a84ba381","species","t0079812","Culicoides (Beltranmyia) arakawai","Animalia","Insecta","native","","","","","","","species","Culicoides arakawae","","native","","","","c(""Culicoides"", ""arakawae"")","c(""Culicoides"", ""arakawae"")","Culicoides arakawae","Culicoides","arakawae",NA,TRUE,FALSE
"77e77c3b-d2d4-451a-92b0-683f7a560c42","species","t0079823","Culicoides (Beltranmyia) duodenarius","Animalia","Insecta","native","","","","","","","species","Culicoides duodenarius","","native","","","","c(""Culicoides"", ""duodenarius"")","c(""Culicoides"", ""duodenarius"")","Culicoides duodenarius","Culicoides","duodenarius",NA,TRUE,FALSE
"7a0fa3d1-d205-45c9-b56d-a840cb8bec21","species","t0079816","Culicoides (Culicoides) bubalus","Animalia","Insecta","native","","","","","","","species","Culicoides bubalus","","native","","","","c(""Culicoides"", ""bubalus"")","c(""Culicoides"", ""bubalus"")","Culicoides bubalus","Culicoides","bubalus",NA,TRUE,FALSE
"e95c44a3-a7d2-4ef2-a927-97c530b3ce9e","species","t0079820","Culicoides (Culicoides) cylindratus","Animalia","Insecta","native","","","","","","","species","Culicoides cylindratus","","native","","","","c(""Culicoides"", ""cylindratus"")","c(""Culicoides"", ""cylindratus"")","Culicoides cylindratus","Culicoides","cylindratus",NA,TRUE,FALSE
"439076f5-7b2a-4a5a-bcd2-54f1b2ce8b96","species","t0079822","Culicoides (Culicoides) dubius","Animalia","Insecta","native","","","","","","","species","Culicoides dubius","","native","","","","c(""Culicoides"", ""dubius"")","c(""Culicoides"", ""dubius"")","Culicoides dubius","Culicoides","dubius",NA,TRUE,FALSE
"d857079a-2e8a-4880-811d-da49a5545e99","species","t0079827","Culicoides (Culicoides) gentiloides","Animalia","Insecta","native","","","","","","","species","Culicoides gentiloides","","native","","","","c(""Culicoides"", ""gentiloides"")","c(""Culicoides"", ""gentiloides"")","Culicoides gentiloides","Culicoides","gentiloides",NA,TRUE,FALSE
"8487d1c6-6b79-4d7d-8d4a-0f0133d97fc3","species","t0079833","Culicoides (Culicoides) indianus","Animalia","Insecta","native","","","","","","","species","Culicoides indianus","","native","","","","c(""Culicoides"", ""indianus"")","c(""Culicoides"", ""indianus"")","Culicoides indianus","Culicoides","indianus",NA,TRUE,FALSE
"ccff6e4d-759c-4ec5-b5b0-8fa08018726e","species","t0079834","Culicoides (Culicoides) ingignipennis","Animalia","Insecta","native","","","","","","","species","Culicoides ingignipennis","","native","","","","c(""Culicoides"", ""ingignipennis"")","c(""Culicoides"", ""ingignipennis"")","Culicoides ingignipennis","Culicoides","ingignipennis",NA,TRUE,FALSE
"0446b58e-cad1-4272-81c1-5af59d88fd26","species","t0079838","Culicoides (Culicoides) lanyuensis","Animalia","Insecta","native","","","","","","","species","Culicoides lanyuensis","","native","","","","c(""Culicoides"", ""lanyuensis"")","c(""Culicoides"", ""lanyuensis"")","Culicoides lanyuensis","Culicoides","lanyuensis",NA,TRUE,FALSE
"134befbe-1614-4452-8f4f-1fe75173adea","species","t0079841","Culicoides (Culicoides) liui","Animalia","Insecta","native","","","","","","","species","Culicoides liui","","native","","","","c(""Culicoides"", ""liui"")","c(""Culicoides"", ""liui"")","Culicoides liui","Culicoides","liui",NA,TRUE,FALSE
"b7101430-db97-4997-acc7-cc58a71bc7c2","species","t0046217","Culicoides (Culicoides) luilianchengi","Animalia","Insecta","native","","","","","","","species","Culicoides luilianchengi","","native","","","","c(""Culicoides"", ""luilianchengi"")","c(""Culicoides"", ""luilianchengi"")","Culicoides luilianchengi","Culicoides","luilianchengi",NA,TRUE,FALSE
"3fff7841-6b4a-4ed7-8d14-aa859efa4621","species","t0079843","Culicoides (Culicoides) lungchiensis","Animalia","Insecta","native","","","","","","","species","Culicoides lungchiensis","","native","","","","c(""Culicoides"", ""lungchiensis"")","c(""Culicoides"", ""lungchiensis"")","Culicoides lungchiensis","Culicoides","lungchiensis",NA,TRUE,FALSE
"d0c386fb-698b-41c9-87cf-94ce11b77878","species","t0079846","Culicoides (Culicoides) malayae","Animalia","Insecta","native","","","","","","","species","Culicoides malayae","","native","","","","c(""Culicoides"", ""malayae"")","c(""Culicoides"", ""malayae"")","Culicoides malayae","Culicoides","malayae",NA,TRUE,FALSE
"f3a71970-2557-4a32-a606-225ff8dbd045","species","t0079848","Culicoides (Culicoides) monticola","Animalia","Insecta","native","","","","","","","species","Culicoides monticola","","native","","","","c(""Culicoides"", ""monticola"")","c(""Culicoides"", ""monticola"")","Culicoides monticola","Culicoides","monticola",NA,TRUE,FALSE
"502c715c-37b4-468a-8eb1-fb34e57838bd","species","t0079851","Culicoides (Culicoides) nipponensis","Animalia","Insecta","native","","","","","","","species","Culicoides nipponensis","","native","","","","c(""Culicoides"", ""nipponensis"")","c(""Culicoides"", ""nipponensis"")","Culicoides nipponensis","Culicoides","nipponensis",NA,TRUE,FALSE
"127f3b50-b28f-4829-aa20-79c47f274e4b","species","t0079855","Culicoides (Culicoides) paregrinus","Animalia","Insecta","native","","","","","","","species","Culicoides paregrinus","","native","","","","c(""Culicoides"", ""paregrinus"")","c(""Culicoides"", ""paregrinus"")","Culicoides paregrinus","Culicoides","paregrinus",NA,TRUE,FALSE
"aff3a4ee-ec7a-461b-96ff-9db9697ec3ba","species","t0079860","Culicoides (Culicoides) sumatrae","Animalia","Insecta","native","","","","","","","species","Culicoides sumatrae","","native","","","","c(""Culicoides"", ""sumatrae"")","c(""Culicoides"", ""sumatrae"")","Culicoides sumatrae","Culicoides","sumatrae",NA,TRUE,FALSE
"3d089b6a-9b3b-4899-b712-cb4b6581e6a5","species","t0079829","Culicoides (Monotomus) homotomus","Animalia","Insecta","native","","","","","","","species","Culicoides homotomus","","native","","","","c(""Culicoides"", ""homotomus"")","c(""Culicoides"", ""homotomus"")","Culicoides homotomus","Culicoides","homotomus",NA,TRUE,FALSE
"8b16bd41-3d45-41e8-b8aa-e85ccb285f45","species","t0046216","Culicoides (Oecacta) alishanensis","Animalia","Insecta","native","","","","","","","species","Culicoides alishanensis","","native","","","","c(""Culicoides"", ""alishanensis"")","c(""Culicoides"", ""alishanensis"")","Culicoides alishanensis","Culicoides","alishanensis",NA,TRUE,FALSE
"59673dab-98b2-40ad-b5eb-8feaac4d974a","species","t0079817","Culicoides (Oecacta) charadraeus","Animalia","Insecta","native","","","","","","","species","Culicoides charadraeus","","native","","","","c(""Culicoides"", ""charadraeus"")","c(""Culicoides"", ""charadraeus"")","Culicoides charadraeus","Culicoides","charadraeus",NA,TRUE,FALSE
"ebf99571-5384-4499-9157-dec3fa1700f2","species","t0079818","Culicoides (Oecacta) cheni","Animalia","Insecta","native","","","","","","","species","Culicoides cheni","","native","","","","c(""Culicoides"", ""cheni"")","c(""Culicoides"", ""cheni"")","Culicoides cheni","Culicoides","cheni",NA,TRUE,FALSE
"1fc08a46-f617-41d3-b031-9d5b78a19968","species","t0079819","Culicoides (Oecacta) clavipalpis","Animalia","Insecta","native","","","","","","","species","Culicoides clavipalpis","","native","","","","c(""Culicoides"", ""clavipalpis"")","c(""Culicoides"", ""clavipalpis"")","Culicoides clavipalpis","Culicoides","clavipalpis",NA,TRUE,FALSE
"3f95b971-dc89-4300-b3f4-3c061d953d9b","species","t0079828","Culicoides (Oecacta) hainanensis","Animalia","Insecta","native","","","","","","","species","Culicoides hainanensis","","native","","","","c(""Culicoides"", ""hainanensis"")","c(""Culicoides"", ""hainanensis"")","Culicoides hainanensis","Culicoides","hainanensis",NA,TRUE,FALSE
"40ba56e3-654e-4451-a879-7dda6e0b1851","species","t0079830","Culicoides (Oecacta) huffi","Animalia","Insecta","native","","","","","","","species","Culicoides huffi","","native","","","","c(""Culicoides"", ""huffi"")","c(""Culicoides"", ""huffi"")","Culicoides huffi","Culicoides","huffi",NA,TRUE,FALSE
"75c92f81-f2eb-4f01-8e23-fc0aa02030c2","species","t0079836","Culicoides (Oecacta) kepongensis","Animalia","Insecta","native","","","","","","","species","Culicoides kepongensis","","native","","","","c(""Culicoides"", ""kepongensis"")","c(""Culicoides"", ""kepongensis"")","Culicoides kepongensis","Culicoides","kepongensis",NA,TRUE,FALSE
"8dd84ea8-b08a-4a87-bc80-a86ab142a463","species","t0079837","Culicoides (Oecacta) kusaiensis","Animalia","Insecta","native","","","","","","","species","Culicoides kusaiensis","","native","","","","c(""Culicoides"", ""kusaiensis"")","c(""Culicoides"", ""kusaiensis"")","Culicoides kusaiensis","Culicoides","kusaiensis",NA,TRUE,FALSE
"c69ecdfd-8afc-4560-83ab-8df144ef78c9","species","t0079839","Culicoides (Oecacta) lieni","Animalia","Insecta","native","","","","","","","species","Culicoides lieni","","native","","","","c(""Culicoides"", ""lieni"")","c(""Culicoides"", ""lieni"")","Culicoides lieni","Culicoides","lieni",NA,TRUE,FALSE
"f1730653-afb6-4e70-9da9-cb4199e1b75a","species","t0079840","Culicoides (Oecacta) lini","Animalia","Insecta","native","","","","","","","species","Culicoides lini","","native","","","","c(""Culicoides"", ""lini"")","c(""Culicoides"", ""lini"")","Culicoides lini","Culicoides","lini",NA,TRUE,FALSE
"343a5077-0a64-4b6d-a83e-ec3f3a37b8bf","species","t0079842","Culicoides (Oecacta) liukueiensis","Animalia","Insecta","native","","","","","","","species","Culicoides liukueiensis","","native","","","","c(""Culicoides"", ""liukueiensis"")","c(""Culicoides"", ""liukueiensis"")","Culicoides liukueiensis","Culicoides","liukueiensis",NA,TRUE,FALSE
"cd5ef7ac-acb5-450b-a160-542efb3afd01","species","t0079849","Culicoides (Oecacta) nagahanai","Animalia","Insecta","native","","","","","","","species","Culicoides nagahanai","","native","","","","c(""Culicoides"", ""nagahanai"")","c(""Culicoides"", ""nagahanai"")","Culicoides nagahanai","Culicoides","nagahanai",NA,TRUE,FALSE
"3c816aed-19b6-4e5a-9c89-5eb5d3b2b61c","species","t0046248","Culicoides (Oecacta) okinawensis","Animalia","Insecta","native","","","","","","","species","Culicoides okinawensis","","native","","","","c(""Culicoides"", ""okinawensis"")","c(""Culicoides"", ""okinawensis"")","Culicoides okinawensis","Culicoides","okinawensis",NA,TRUE,FALSE
"c1919150-b17a-4f16-aa2a-4ba652be6568","species","t0079853","Culicoides (Oecacta) oxystoma","Animalia","Insecta","native","","","","","","","species","Culicoides oxystoma","","native","","","","c(""Culicoides"", ""oxystoma"")","c(""Culicoides"", ""oxystoma"")","Culicoides oxystoma","Culicoides","oxystoma",NA,TRUE,FALSE
"4aa0fd5f-706e-47f6-9df9-443dd5bbb386","species","t0079856","Culicoides (Oecacta) peliliouensis","Animalia","Insecta","native","","","","","","","species","Culicoides peliliouensis","","native","","","","c(""Culicoides"", ""peliliouensis"")","c(""Culicoides"", ""peliliouensis"")","Culicoides peliliouensis","Culicoides","peliliouensis",NA,TRUE,FALSE
"13147020-00b0-424e-9209-adbda859b67e","species","t0079858","Culicoides (Oecacta) shortti","Animalia","Insecta","native","","","","","","","species","Culicoides shortti","","native","","","","c(""Culicoides"", ""shortti"")","c(""Culicoides"", ""shortti"")","Culicoides shortti","Culicoides","shortti",NA,TRUE,FALSE
"e01a17bf-3755-4bdb-b14a-c223b36dd50f","species","t0079862","Culicoides (Oecacta) taiwanensis","Animalia","Insecta","native","","","","","","","species","Culicoides taiwanensis","","native","","","","c(""Culicoides"", ""taiwanensis"")","c(""Culicoides"", ""taiwanensis"")","Culicoides taiwanensis","Culicoides","taiwanensis",NA,TRUE,FALSE
"4234218f-2baa-42b4-a2e6-be0395c23be9","species","t0079811","Culicoides (Trithecoides) annophelis","Animalia","Insecta","native","","","","","","","species","Culicoides annophelis","","native","","","","c(""Culicoides"", ""annophelis"")","c(""Culicoides"", ""annophelis"")","Culicoides annophelis","Culicoides","annophelis",NA,TRUE,FALSE
"b3af418e-8b4a-4aca-938f-6850ba476d50","species","t0079813","Culicoides (Trithecoides) barreti","Animalia","Insecta","native","","","","","","","species","Culicoides barreti","","native","","","","c(""Culicoides"", ""barreti"")","c(""Culicoides"", ""barreti"")","Culicoides barreti","Culicoides","barreti",NA,TRUE,FALSE
"576eba5e-6df1-412d-a173-15e4600b923c","species","t0079824","Culicoides (Trithecoides) flabitibialis","Animalia","Insecta","native","","","","","","","species","Culicoides flabitibialis","","native","","","","c(""Culicoides"", ""flabitibialis"")","c(""Culicoides"", ""flabitibialis"")","Culicoides flabitibialis","Culicoides","flabitibialis",NA,TRUE,FALSE
"39b4576e-5ff7-4236-9540-25ed224d2a91","species","t0079825","Culicoides (Trithecoides) flaviscutatus","Animalia","Insecta","native","","","","","","","species","Culicoides flaviscutatus","","native","","","","c(""Culicoides"", ""flaviscutatus"")","c(""Culicoides"", ""flaviscutatus"")","Culicoides flaviscutatus","Culicoides","flaviscutatus",NA,TRUE,FALSE
"3bc47809-da9a-4e13-a86f-68a5a0504d9d","species","t0079826","Culicoides (Trithecoides) fordae","Animalia","Insecta","native","","","","","","","species","Culicoides fordae","","native","","","","c(""Culicoides"", ""fordae"")","c(""Culicoides"", ""fordae"")","Culicoides fordae","Culicoides","fordae",NA,TRUE,FALSE
"4b6bec4a-c6b3-4428-bd01-a0f7185f9642","species","t0079832","Culicoides (Trithecoides) humeralis","Animalia","Insecta","native","","","","","","","species","Culicoides humeralis","","native","","","","c(""Culicoides"", ""humeralis"")","c(""Culicoides"", ""humeralis"")","Culicoides humeralis","Culicoides","humeralis",NA,TRUE,FALSE
"0ccef9b5-834f-4504-b765-9d0621647635","species","t0079845","Culicoides (Trithecoides) maculitibialis","Animalia","Insecta","native","","","","","","","species","Culicoides maculitibialis","","native","","","","c(""Culicoides"", ""maculitibialis"")","c(""Culicoides"", ""maculitibialis"")","Culicoides maculitibialis","Culicoides","maculitibialis",NA,TRUE,FALSE
"00ecc736-9628-4c5e-8ebc-68365722a270","species","t0079847","Culicoides (Trithecoides) matsuzawai","Animalia","Insecta","native","","","","","","","species","Culicoides matsuzawai","","native","","","","c(""Culicoides"", ""matsuzawai"")","c(""Culicoides"", ""matsuzawai"")","Culicoides matsuzawai","Culicoides","matsuzawai",NA,TRUE,FALSE
