"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"ecb6c55f-68ba-425e-b2a3-9caa9509af76","species","t0026958","Parathelypteris angulariloba","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Coryphopteris angulariloba","","native","","NLC","","Coryphopteris","angulariloba",NA,FALSE,TRUE,TRUE,TRUE
"8b35a88f-6906-41e4-81b5-48ff3ea12852","species","t0026995","Anisocampium cumingianum","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Athyrium cumingianum","","native","","NNT","","Athyrium","cumingianum",NA,FALSE,TRUE,TRUE,TRUE
"266544f3-56a1-45a0-bfdd-3d4ec4086f79","species","t0027003","Anisocampium niponicum","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Athyrium niponicum","","native","","NNT","","Athyrium","niponicum",NA,FALSE,TRUE,TRUE,TRUE
"0bb86a07-8c87-48d9-ada8-a9bae813b2c3","species","t0027010","Anisocampium sheareri","Plantae","Polypodiopsida","native","","","NA","","","2017-12-01","species","Athyrium sheareri","","native","",NA,"","Athyrium","sheareri",NA,FALSE,TRUE,NA,TRUE
"e5e7e387-a1d4-4e4c-a280-cf00e1b57a17","species","t0086575","Athyrium delavayi","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Athyrium delavayi delavayi","","native","","","","Athyrium","delavayi","delavayi",FALSE,TRUE,FALSE,TRUE
"ada09c71-fb30-4086-be98-bb830f973d9c","species","t0057260","Diplazium kawakamii","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Diplazium kawakamii kawakamii","","native","","NLC","","Diplazium","kawakamii","kawakamii",FALSE,TRUE,TRUE,TRUE
"9e9e1de0-6bd6-48af-9d94-a54a261f1e66","species","t0027038","Diplazium okudairai","Plantae","Polypodiopsida","native","","","DD","","","2017-12-01","species","Diplazium okudairae","","native","","DD","","Diplazium","okudairae",NA,FALSE,TRUE,TRUE,TRUE
"705aa666-a94a-4d99-9ee8-cc837a6a03b6","species","t0026611","Leucostegia truncata","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Leucostegia immersa","","native","","NLC","","Leucostegia","immersa",NA,FALSE,TRUE,TRUE,TRUE
"701932df-65e9-4c09-8870-a1ce148dd289","species","t0026629","Arachniodes caudata","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Arachniodes chinensis","","native","","NEN","","Arachniodes","chinensis",NA,FALSE,TRUE,FALSE,TRUE
"0c604423-4c89-4356-b21d-4d3e12763546","species","t0026723","Cyrtomium hookerianum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum integripinnum","","native","","NLC","","Polystichum","integripinnum",NA,FALSE,TRUE,TRUE,TRUE
"89a4bfde-006e-4793-a872-314744e9f0eb","species","t0026657","Dryopteris austriaca","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Dryopteris expansa","","native","","NLC","","Dryopteris","expansa",NA,FALSE,TRUE,TRUE,TRUE
"c2d671ea-ab32-4040-85cf-783f3a93d986","species","t0026697","Dryopteris labordei","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Dryopteris tenuicula","","native","","NLC","","Dryopteris","tenuicula",NA,FALSE,TRUE,TRUE,TRUE
"02aef290-db7c-4341-a7fb-d97176483443","species","t0026737","Polystichum anomalum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum scariosum","","native","","NLC","","Polystichum","scariosum",NA,FALSE,TRUE,TRUE,TRUE
"cdc96db0-c1c2-4aa8-a8e8-88f92d149632","species","t0026743","Polystichum luctuosum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum tsus-simense","","native","","NLC","","Polystichum","tsus-simense",NA,FALSE,TRUE,TRUE,TRUE
"69545396-489c-4128-b12a-cb828d9b446e","species","t0026729","Polystichum neo-lobatum","Plantae","Polypodiopsida","native","","","NVU","","輕度","2017-12-01","species","Polystichum neolobatum","","native","","NVU","","Polystichum","neolobatum",NA,FALSE,TRUE,TRUE,TRUE
"7b4d7ce6-23a5-4e90-82ff-9c08426176dc","species","t0026775","Tectaria zeylanica","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Tectaria zeilanica","","native","","NLC","","Tectaria","zeilanica",NA,FALSE,TRUE,TRUE,TRUE
"dd3e7a6b-6453-4d77-8e2e-6b8156ec49e7","species","t0026777","Davallia perdurans","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Davallia hookeri","","native","","NLC","","Davallia","hookeri",NA,FALSE,TRUE,TRUE,TRUE
"082e3fb3-f670-48cc-a473-0916be19cae4","species","t0026779","Humata tyermanni","Plantae","Polypodiopsida","native","","","","","","","species","Davallia griffithiana","","native","","NLC","","Davallia","griffithiana",NA,FALSE,TRUE,FALSE,TRUE
"59643b1d-bcdd-4461-b18f-941b40785d3c","species","t0026850","Aglaomorpha fortunei","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Neolepisorus fortunei","","native","","NLC","","Neolepisorus","fortunei",NA,FALSE,TRUE,TRUE,TRUE
"5eb1c6d2-a7b9-4c64-84f4-30b28bebe560","species","t0026819","Lemmaphyllum diversum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Lemmaphyllum rostratum","","native","","NLC","","Lemmaphyllum","rostratum",NA,FALSE,TRUE,TRUE,TRUE
"5a61147d-42a2-444f-a04c-e9ba92a4ff93","species","t0086529","Oreogrammitis congener","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Oreogrammitis congener congener","","native","","NLC","","Oreogrammitis","congener","congener",FALSE,TRUE,TRUE,TRUE
"9c1353eb-1910-4aad-8e37-1b2762138b96","species","t0026859","Radiogrammitis beddomeana","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Oreogrammitis beddomeana","","native","","NNT","","Oreogrammitis","beddomeana",NA,FALSE,TRUE,TRUE,TRUE
"fc44a062-ae75-4731-a3fa-746947f51f2e","species","t0100565","Michelia compressa","Plantae","Spermatopsida","native","true","","","","","","species","Magnolia compressa","","native","DD","NLC","","Magnolia","compressa",NA,FALSE,FALSE,FALSE,TRUE
"b13ef132-e828-428e-b4bf-b3465d30a6bf","species","t0086888","Litsea lii","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","infraspecies","Litsea lii lii","true","native","","NLC","","Litsea","lii","lii",FALSE,TRUE,TRUE,TRUE
"f563a7a4-51ee-4c52-823a-5623354999a0","species","t0058619","Neolitsea sericea","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Neolitsea sericea sericea","","native","","NLC","","Neolitsea","sericea","sericea",FALSE,TRUE,TRUE,TRUE
"0a60462a-f16b-4526-b226-eca2880dfd67","species","t0053376","Dieffenbachia seguine","Plantae","Spermatopsida","non-native","","","","","","","species","Dieffenbachia picta","","non-native","","","","Dieffenbachia","picta",NA,FALSE,TRUE,TRUE,TRUE
"665cb22a-35a8-4d29-a6af-48722caea8c5","species","t0058169","Lilium callosum","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","infraspecies","Lilium callosum flaviflorum","","native","","","","Lilium","callosum","flaviflorum",FALSE,TRUE,FALSE,TRUE
"9e98b49c-1401-42a0-9900-9eba1a1d022b","species","t0058914","Cypripedium macranthos","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Cypripedium taiwanalpinum","true","native","","NEN","","Cypripedium","taiwanalpinum",NA,FALSE,TRUE,TRUE,TRUE
"632142f0-5bcb-47e8-b006-3ccc4876f635","species","t0103247","Disperis neilgherrensis","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Disperis siamensis","","native","","NEN","","Disperis","siamensis",NA,FALSE,TRUE,TRUE,TRUE
"9708f7e8-c601-4a00-af99-f95fd376182f","species","t0053536","Epidendrum obrienianum","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Epidendrum × obrienianum","","native","",NA,"","Epidendrum","×","obrienianum",FALSE,TRUE,NA,TRUE
"06cf8c70-74c8-4523-a1e3-7a11b88939b6","species","t0073917","Eulophia zollingeri","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eulophia formosana","","native","","","","Eulophia","formosana",NA,FALSE,TRUE,FALSE,TRUE
"daad1fc5-cf95-4e17-9e9f-5d285a947b5c","species","t0053807","Eulophia cernua","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Geodorum densiflorum","","native","","NLC","","Geodorum","densiflorum",NA,FALSE,TRUE,TRUE,TRUE
"15b618f5-3168-49fe-974f-c46eb3caf6e1","species","t0053618","Goodyera similis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eulophia dentata","","native","","NLC","","Eulophia","dentata",NA,FALSE,TRUE,TRUE,TRUE
"ae8b077d-ac42-493f-a55e-0e1fc033630f","species","t0074262","Hemipilia alpestroides","Plantae","Spermatopsida","native","true","","NA","","","2017-12-01","species","Hemipilia × alpestroides","","native","",NA,"","Hemipilia","×","alpestroides",FALSE,TRUE,NA,TRUE
"7fed109e-1bdf-4c86-819a-598c72a9ebdf","species","t0054273","Liparis barbata","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Liparis monoceros","true","native","","NVU","","Liparis","monoceros",NA,FALSE,TRUE,FALSE,TRUE
"36fef6f7-d210-4728-af71-2dc49b30059c","species","t0058978","Phaius tancarvilleae","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Phaius tankervilleae","","native","LC","NNT","","Phaius","tankervilleae",NA,FALSE,FALSE,TRUE,TRUE
"f017408e-ea8e-473c-bdd0-46539ed2a11a","species","t0053579","Pinalia formosana","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eria formosana","","native","","","","Eria","formosana",NA,FALSE,TRUE,FALSE,TRUE
"ec28ac11-ecba-46aa-99b1-71ec6ed77710","species","t0055687","Tropidia somae","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Tropidia angulosa","","native","","NLC","","Tropidia","angulosa",NA,FALSE,TRUE,TRUE,TRUE
"db112e21-5823-4597-b478-703f593166ce","species","t0049256","Vanilla somae","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Vanilla albida","","native","EN","","","Vanilla","albida",NA,FALSE,FALSE,FALSE,TRUE
"7a824935-f299-42a8-93ed-f107858b3c42","species","t0049391","Zeuxine arisanensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Zeuxine reflexa","","native","","","","Zeuxine","reflexa",NA,FALSE,TRUE,FALSE,TRUE
"a943e602-c95c-4ca7-8edb-661183daa6cc","species","t0058620","Trimezia longifolia","Plantae","Spermatopsida","overseas","","","NE","","","2017-12-01","species","Neomarica longifolia","","non-native","","","","Neomarica","longifolia",NA,FALSE,TRUE,FALSE,TRUE
"345fd02d-7023-4b98-be32-6e4a0a7bd041","species","t0086905","Narcissus tazetta","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Narcissus tazetta chinensis","","native","","","","Narcissus","tazetta","chinensis",FALSE,TRUE,TRUE,TRUE
"bf5ec7cd-8ca8-41be-8d0d-8768588c9b50","species","t0086606","Aloe vera","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Aloe vera chinensis","","non-native","","","","Aloe","vera","chinensis",FALSE,TRUE,TRUE,TRUE
"180a865a-3589-487d-92cc-9bdb680fde55","species","t0054995","Ptychosperma macarthuri","Plantae","Spermatopsida","non-native","","","","","","","species","Ptychosperma macarthurii","","non-native","LC","","","Ptychosperma","macarthurii",NA,FALSE,FALSE,TRUE,TRUE
"15fb0018-3760-4ac0-8ad6-33b34d567a6a","species","t0055636","Rhoeo spathacea","Plantae","Spermatopsida","non-native","","","","","","","species","Tradescantia spathacea","","non-native","","","","Tradescantia","spathacea",NA,FALSE,TRUE,TRUE,TRUE
"e80f0369-b2ef-4a9c-8814-48e7f5e95256","species","t0086661","Goeppertia picturata","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Calathea picturata vandenheckei","","non-native","","","","Calathea","picturata","vandenheckei",FALSE,TRUE,TRUE,TRUE
"5ae4ce1c-95df-4c76-a218-774251d1ecd9","species","t0058623","Neoregelia carolinae","Plantae","Spermatopsida","non-native","","","","","","","species","Neoregelia eleutheropetala","","non-native","","","","Neoregelia","eleutheropetala",NA,FALSE,TRUE,TRUE,TRUE
"61b74616-2e9d-447a-8872-09c8e352bc21","species","t0049339","Vriesea splendens","Plantae","Spermatopsida","non-native","","","","","","","species","Lutheria splendens","","non-native","","","","Lutheria","splendens",NA,FALSE,TRUE,TRUE,TRUE
"daee7ede-e993-4a89-b12b-9e657bb9d36b","species","t0040514","Bulbostylis barbata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Bulbostylis barbata pulchella","","native","DD","NLC","","Bulbostylis","barbata","pulchella",FALSE,FALSE,TRUE,TRUE
"30755bd0-c954-4f2a-8bc2-7d6383ac2f06","species","t0040516","Bulbostylis densa","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Bulbostylis densa afromontana","","native","","NLC","","Bulbostylis","densa","afromontana",FALSE,TRUE,TRUE,TRUE
"d2c2e3e3-f9f4-4623-93c7-f5bce2598b99","species","t0058725","Carex cruciata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex cruciata argocarpus","","native","","NLC","","Carex","cruciata","argocarpus",FALSE,TRUE,TRUE,TRUE
"1cc770f7-a627-4c34-85f0-388ceee9bf76","species","t0052858","Carex daibuensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Carex sociata","","native","","NLC","","Carex","sociata",NA,FALSE,TRUE,TRUE,TRUE
"6d673482-dc0e-4493-a7a3-cc561da7f070","species","t0058726","Carex finitima","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex finitima attenuata","","native","","NLC","","Carex","finitima","attenuata",FALSE,TRUE,TRUE,TRUE
"101c595d-7d83-4ab8-a9d5-41a8cf1111e8","species","t0058728","Carex ligulata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex ligulata glabriutriculata","","native","","NLC","","Carex","ligulata","glabriutriculata",FALSE,TRUE,TRUE,TRUE
"ff69ef51-5616-4d26-91de-8d175a1245e4","species","t0033504","Cyperus sulcinux","Plantae","Spermatopsida","native","","","NA","","","2017-12-01","species","Pycreus sulcinux","","native","",NA,"","Pycreus","sulcinux",NA,FALSE,TRUE,NA,TRUE
"6c14a47a-e5bd-4f2c-98be-8a4c4eedd80b","species","t0054462","Microstegium somae","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Microstegium somai","true","native","","NLC","","Microstegium","somai",NA,FALSE,TRUE,TRUE,TRUE
"656a41bc-1a63-43a0-9576-e39d65333f7b","species","t0103282","Perotis macrantha","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Perotis rara","","native","","DD","","Perotis","rara",NA,FALSE,TRUE,TRUE,TRUE
"af6e68f9-95df-434c-9c41-2e50d071f925","species","t0054789","Phragmites vallatoria","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Phragmites karka","","native","LC","NLC","","Phragmites","karka",NA,FALSE,FALSE,TRUE,TRUE
"283f01d2-b656-4292-811f-c3fd20cb0cdc","species","t0054091","Polypogon indica","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Polytrias indica","","non-native","LC",NA,"","Polytrias","indica",NA,FALSE,FALSE,NA,TRUE
"22142ec8-24be-4ed0-b9c0-250967b32905","species","t0103287","Pseudoraphis spinescens","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Pseudoraphis brunoniana","","native","","NEN","","Pseudoraphis","brunoniana",NA,FALSE,TRUE,TRUE,TRUE
"b174a62b-031c-4512-b127-19f9be9c7673","species","t0055588","Themeda japonica","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Themeda triandra","","native","","","","Themeda","triandra",NA,FALSE,TRUE,FALSE,TRUE
"3d8baeb4-0961-4c6d-9589-2f47b03adf5e","species","t0055452","Stauntonia hexaphylla","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Stauntonia obovatifoliola","","native","","","","Stauntonia","obovatifoliola",NA,FALSE,TRUE,FALSE,TRUE
"9aa1f06b-7ae5-4004-af13-8f7f19e54ca9","species","t0054376","Mahonia tikushiensis","Plantae","Spermatopsida","native","true","","NEN","","重度","2017-12-01","species","Mahonia japonica","","native","","","","Mahonia","japonica",NA,FALSE,TRUE,FALSE,TRUE
"fa985349-3ed8-4a01-aa32-095b6bad90a2","species","t0086616","Anemone vitifolia","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Anemone vitifolia matsudae","","native","","NLC","","Anemone","vitifolia","matsudae",FALSE,TRUE,TRUE,TRUE
"b159332a-ac15-48fa-900a-c4f48543e644","species","t0055301","Sedum stellariaefolium","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Sedum stellariifolium","","native","","NLC","","Sedum","stellariifolium",NA,FALSE,TRUE,TRUE,TRUE
"4cbc5416-01d9-436d-a7a2-0fc23b19aac1","species","t0040354","Bauhinia blakeana","Plantae","Spermatopsida","non-native","","","","","","","species","Bauhinia × blakeana","","non-native","","","","Bauhinia","×","blakeana",FALSE,TRUE,TRUE,TRUE
"a5cd97cb-3bf0-4b6a-9ee4-ed52c071a07a","species","t0054324","Lotus pacifica","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Lotus taitungensis","","native","","NVU","","Lotus","taitungensis",NA,FALSE,TRUE,TRUE,TRUE
"14aaf354-3838-411d-900c-a90598dbd75c","species","t0059189","Rhynchosia minima","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Rhynchosia minima nuda","","native","","","","Rhynchosia","minima","nuda",FALSE,TRUE,FALSE,TRUE
"37cdba64-c368-4360-b720-e596a36f39e8","species","t0069688","Trifolium dubium","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Trifolium dudium","","native","","","","Trifolium","dudium",NA,FALSE,TRUE,FALSE,TRUE
"678bb3a7-9f42-42f6-881c-5e34bf5399ea","species","t0054953","Pourthiaea lucida","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Photinia lucida","true","native","","NLC","","Photinia","lucida",NA,FALSE,TRUE,TRUE,TRUE
"dac9d5c3-c345-45d0-884a-a6283872866b","species","t0069668","Trema tomentosum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Trema dielsiana","","native","","","","Trema","dielsiana",NA,FALSE,TRUE,FALSE,TRUE
"b5589a97-346c-4def-8897-89af89ea96ce","species","t0046291","Ficus ampelas","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ficus ampelos","","native","LC","NLC","","Ficus","ampelos",NA,FALSE,FALSE,TRUE,TRUE
"3b954e25-6ba1-46a9-a3d2-d2b4a27827a2","species","t0046099","Parietaria taiwania","Plantae","Spermatopsida","native","","","","","","","species","Pouzolzia taiwaniana","true","native","","NCR","","Pouzolzia","taiwaniana",NA,FALSE,TRUE,FALSE,TRUE
"3671a81c-a9bb-4511-b6c7-f1cf18d8ef7e","species","t0058459","Lithocarpus chiaratuangensis","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Lithocarpus harlandii","","native","LC","NLC","","Lithocarpus","harlandii",NA,FALSE,FALSE,FALSE,TRUE
"83249643-744d-4c6d-8760-c60eeb703970","species","t0054285","Lithocarpus harlandii","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Lithocarpus brevicaudatus","","native","LC","NLC","","Lithocarpus","brevicaudatus",NA,FALSE,FALSE,TRUE,TRUE
"f66900ee-621d-4ea2-b3aa-69504829e701","species","t0075566","Quercus glauca","Plantae","Spermatopsida","native","","","NLC","LC","","2017-12-01","species","Cyclobalanopsis glauca","","","LC","NVU","","Cyclobalanopsis","glauca",NA,FALSE,TRUE,FALSE,TRUE
"efbf8763-4ac9-40a9-a65c-9c063eb607dc","species","t0075567","Quercus longinux","Plantae","Spermatopsida","native","","","NLC","LC","","2017-12-01","species","Cyclobalanopsis longinux","","","LC","DD","","Cyclobalanopsis","longinux",NA,FALSE,TRUE,FALSE,TRUE
"f324524c-293a-497b-8504-9195d6cd4a32","species","t0058052","Hypericum nakamurae","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","species","Hypericum nakamurai","true","native","","NVU","","Hypericum","nakamurai",NA,FALSE,TRUE,TRUE,TRUE
"eda7e3b9-fe12-45f4-93df-1d632c4e1f12","species","t0100394","Triadica cochinchinensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Sapium discolor","","","","","","Sapium","discolor",NA,FALSE,TRUE,FALSE,TRUE
"3741c001-7ee8-4449-83bf-13ff1013bf46","species","t0075273","Phyllanthus glaucus","Plantae","Spermatopsida","non-native","","","","","","","species","Phyllanthus glauca","","native","","","","Phyllanthus","glauca",NA,FALSE,TRUE,TRUE,TRUE
"b2d59cbc-e60f-45cf-b2c7-91e8fda99429","species","t0053202","Cuphea cartagenesis","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Cuphea carthagenensis","","non-native","",NA,"","Cuphea","carthagenensis",NA,FALSE,TRUE,NA,TRUE
"3dc36e6f-1754-4eb3-9b94-561d383512be","species","t0087094","Trapa bispinosa","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","infraspecies","Trapa bispinosa iinumai","","native","","DD","","Trapa","bispinosa","iinumai",FALSE,TRUE,TRUE,TRUE
"d6acdaf9-a366-48d1-a0b0-a4406fc8eb10","species","t0103273","Melastoma affine","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Melastoma malabathricum","","native","","DD","","Melastoma","malabathricum",NA,FALSE,TRUE,TRUE,TRUE
"9ba9f090-5513-471b-b142-7713bfb78cc5","species","t0054427","Melastoma intermedium","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Melastoma kudoi","true","native","","NVU","","Melastoma","kudoi",NA,FALSE,TRUE,TRUE,TRUE
"8bbc37cd-be15-4728-a57f-fecd921d87b8","species","t0055305","Semecarpus gigantifolius","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Semecarpus gigantifolia","","native","","NNT","","Semecarpus","gigantifolia",NA,FALSE,TRUE,TRUE,TRUE
"6a6e6193-bb63-455c-b9e7-8c93f5155398","species","t0069843","Zanthoxylum integrifolium","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Zanthoxylum integrifoliolum","","native","LC","NVU","","Zanthoxylum","integrifoliolum",NA,FALSE,FALSE,TRUE,TRUE
"644af115-d004-46ce-bb41-0315b6a5f52f","species","t0058814","Fortunella marginata","Plantae","Spermatopsida","non-native","","","","","","","species","Citrus japonica","","non-native","","","","Citrus","japonica",NA,FALSE,TRUE,TRUE,TRUE
"8ccbbaef-2509-4f60-8547-6d9c2cc78249","species","t0053912","Abelmoschus lanyunatus","Plantae","Spermatopsida","native","","","","","","","species","Heliotropium foertherianum","","native","LC","NLC","","Heliotropium","foertherianum",NA,FALSE,FALSE,FALSE,TRUE
"ffd7b9b0-e278-4fe7-b455-b777c7d44802","species","t0055341","Sida veronicaefolia","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Sida veronicifolia","","native","","NLC","","Sida","veronicifolia",NA,FALSE,TRUE,TRUE,TRUE
"4f908f74-c55c-4c95-a13d-2e667b61ab08","species","t0058137","Coronopus integrifolius","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Lepidium englerianum","","non-native","",NA,"","Lepidium","englerianum",NA,FALSE,TRUE,NA,TRUE
"276f487b-9de1-4dad-84b3-3a71406a2794","species","t0054921","Koenigia nepalensis","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Koenigia filicaulis","","native","","NNT","","Koenigia","filicaulis",NA,FALSE,TRUE,TRUE,TRUE
"51c1fd81-c65a-41a3-9593-c81639900f31","species","t0103420","Persicaria scabra","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Persicaria lapathifolia incana","","native","","NLC","","Persicaria","lapathifolia","incana",FALSE,TRUE,TRUE,TRUE
"65bc0a1d-b728-443d-9727-e1e2f24a502e","species","t0057368","Polygonum convolvulus","Plantae","Spermatopsida","non-native","","","","","","","species","Fallopia convolvulus","","native","","","","Fallopia","convolvulus",NA,FALSE,TRUE,TRUE,TRUE
"ec99b4a2-3691-4574-9bd1-c5bdc6d60871","species","t0055417","Spergularia marina","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Spergularia salina","","native","LC","","","Spergularia","salina",NA,FALSE,FALSE,FALSE,TRUE
"c0d069f2-e64f-4d81-8cb8-74b36633a312","species","t0076021","Stellaria saxatilis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Stellaria neglecta","","native","","NLC","","Stellaria","neglecta",NA,FALSE,TRUE,TRUE,TRUE
"29eeddeb-a5e2-47b8-afe0-d49906db8fc8","species","t0040402","Boerhavia diffusa","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Boerhavia repens","","native","",NA,"","Boerhavia","repens",NA,FALSE,TRUE,NA,TRUE
"3baf98a6-bba9-4fd2-85bf-cf2bb881c905","species","t0058034","Cardiandra formosana","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Hydrangea densifolia","true","native","","NLC","","Hydrangea","densifolia",NA,FALSE,TRUE,TRUE,TRUE
"256a9e87-fcfb-40b6-8aaf-662f6a60065a","species","t0055481","Styrax suberifolius","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Styrax suberifolia","","native","LC","NLC","","Styrax","suberifolia",NA,FALSE,FALSE,TRUE,TRUE
"e8584937-1c37-41a6-ac79-7a0ca060c7d3","species","t0059141","Pyrola alboreticulata","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Pyrola albo-reticulata","true","native","","NLC","","Pyrola","albo-reticulata",NA,FALSE,TRUE,TRUE,TRUE
"bc9d90f1-7b8a-44d7-908f-1e8625003797","species","t0055030","Tarennoidea wallichii","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Randia wallichii","","native","LC","NVU","","Randia","wallichii",NA,FALSE,FALSE,TRUE,TRUE
"2ce0b74b-b512-401b-9c01-12269ddbee20","species","t0058119","Litosanthes biflora","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Lasianthus biflorus","","native","","NLC","","Lasianthus","biflorus",NA,FALSE,TRUE,TRUE,TRUE
"8083d41f-1314-4eb7-b2b5-7ba25dd1f892","species","t0073939","Eustoma grandiflorum","Plantae","Spermatopsida","non-native","","","","","","","species","Eustoma russellianum","","non-native","","","","Eustoma","russellianum",NA,FALSE,TRUE,TRUE,TRUE
"1fd46efa-0bc7-4178-a228-fdef9c362837","species","t0103298","Trachelospermum gracilipes","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Trachelospermum asiaticum","","native","","NLC","","Trachelospermum","asiaticum",NA,FALSE,TRUE,TRUE,TRUE
"59e80816-5789-4ac5-a6bd-ec843188655b","species","t0058379","Cascabela thevetia","Plantae","Spermatopsida","non-native","","","","","","","species","Thevetia peruviana","","non-native","LC","","","Thevetia","peruviana",NA,FALSE,FALSE,TRUE,TRUE
